ISRN_KIND_DTCD,ISRN_KIND_ITCD,ISRN_KIND_SALE_NM,PROD_DTCD,PROD_ITCD,PROD_SALE_NM,ISRN_TERM_INQY_CODE,PAYM_TERM_INQY_CODE,ISRN_TERM_DVSN_CODE,ISRN_TERM,PAYM_TERM_DVSN_CODE,PAYM_TERM,MINU_MIN_AG,MINU_MAX_AG,MIN_FPIN,MAX_FPIN,FPIN_DVSN_CODE,MINU_GNDR_CODE,STAR_CTDT,END_CTDT,MIN_SPIN_STRT_AG,MAX_SPIN_STRT_AG,SPIN_STRT_AG_DVSN_CODE,AINU_MIN_AG,AINU_MAX_AG,MIN_MTPM_PREM,MAX_MTPM_PREM,CHLR_ODN1_MIN_AG,CHLR_ODN1_MAX_AG,MNTH_PAYM_YN,AINU_GNDR_CODE,MIN_PAYM_CYCL_VAL,MAX_PAYM_CYCL_VAL,PAYM_CYCL_DVSN_CODE,CHLR_ODN1_GNDR_CODE,MIN_POLR_AG,MAX_POLR_AG,CRTN_GURT_OTPY_TERM,CHLR_ODN2_MIN_AG,CHLR_ODN2_MAX_AG,MIN_DPND_AG,MAX_DPND_AG,PURT_RSTY_YN,BEFO_CNTC_MIN_ISRN_TERM,BEFO_CNTC_MAX_ISRN_TERM,BEFO_CNTC_ISRN_TERM_DVSN_CODE
2246,A07,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,7,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X90,N20,X,90,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A07,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,7,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X100,N10,X,100,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A07,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,7,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X100,N15,X,100,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A07,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,7,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X100,N20,X,100,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A07,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,7,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X110,N10,X,110,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A07,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,7,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X110,N15,X,110,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A07,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,7,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 간편가입형(10년) 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X110,N20,X,110,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A08,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,8,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X90,N10,X,90,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A08,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,8,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X90,N15,X,90,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A08,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,8,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X90,N20,X,90,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A08,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,8,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X100,N10,X,100,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A08,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,8,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X100,N15,X,100,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A08,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,8,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X100,N20,X,100,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A08,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,8,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X110,N10,X,110,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A08,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,8,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X110,N15,X,110,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A08,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,8,"한화생명 H건강플러스보험 무배당 보장형계약 맞춤고지형 일반가입형Ⅱ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X110,N20,X,110,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A09,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,9,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X90,N10,X,90,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A09,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,9,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X90,N15,X,90,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A09,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,9,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X90,N20,X,90,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A09,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,9,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X100,N10,X,100,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A09,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,9,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X100,N15,X,100,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A09,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,9,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X100,N20,X,100,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A09,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,9,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X110,N10,X,110,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A09,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,9,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X110,N15,X,110,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,A09,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",2246,9,"한화생명 H건강플러스보험 무배당 보장형계약 일반고지형 일반가입형Ⅰ 해약환급금 일부지급형(납입기간중 50%, 납입기간후 100%)",X110,N20,X,110,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,A01,"한화생명 Need AI 암보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2248,1,"한화생명 Need AI 암보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N10,X,100,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,A01,"한화생명 Need AI 암보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2248,1,"한화생명 Need AI 암보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N15,X,100,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,A01,"한화생명 Need AI 암보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2248,1,"한화생명 Need AI 암보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N20,X,100,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,A01,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2249,1,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N10,X,100,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,A01,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2249,1,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N15,X,100,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,A01,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2249,1,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N20,X,100,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,A02,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(5년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2249,2,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(5년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N10,X,100,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,A02,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(5년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2249,2,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(5년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N15,X,100,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,A02,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(5년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2249,2,"한화생명 간편가입 Need AI 암보험 무배당 간편가입형(5년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N20,X,100,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,A01,한화생명 하나로H종신보험 무배당 보장형 계약 1종(해약환급금 일부지급형Ⅰ) 표준체,2250,1,한화생명 하나로H종신보험 무배당 보장형 계약 1종(해약환급금 일부지급형Ⅰ) 표준체,A999,N10,A,999,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,A02,한화생명 하나로H종신보험 무배당 보장형 계약 1종(해약환급금 일부지급형Ⅰ) 건강체,2250,2,한화생명 하나로H종신보험 무배당 보장형 계약 1종(해약환급금 일부지급형Ⅰ) 건강체,A999,N10,A,999,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,A03,한화생명 하나로H종신보험 무배당 보장형 계약 2종(해약환급금 일부지급형Ⅱ) 표준체,2250,3,한화생명 하나로H종신보험 무배당 보장형 계약 2종(해약환급금 일부지급형Ⅱ) 표준체,A999,N15,A,999,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,A04,한화생명 하나로H종신보험 무배당 보장형 계약 2종(해약환급금 일부지급형Ⅱ) 건강체,2250,4,한화생명 하나로H종신보험 무배당 보장형 계약 2종(해약환급금 일부지급형Ⅱ) 건강체,A999,N15,A,999,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,A05,한화생명 하나로H종신보험 무배당 보장형 계약 3종(해약환급금 일부지급형Ⅲ) 표준체,2250,5,한화생명 하나로H종신보험 무배당 보장형 계약 3종(해약환급금 일부지급형Ⅲ) 표준체,A999,N20,A,999,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,A06,한화생명 하나로H종신보험 무배당 보장형 계약 3종(해약환급금 일부지급형Ⅲ) 건강체,2250,6,한화생명 하나로H종신보험 무배당 보장형 계약 3종(해약환급금 일부지급형Ⅲ) 건강체,A999,N20,A,999,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,A01,한화생명 간편가입 하나로H종신보험 무배당 보장형 계약 1종(해약환급금 일부지급형Ⅰ),2251,1,한화생명 간편가입 하나로H종신보험 무배당 보장형 계약 1종(해약환급금 일부지급형Ⅰ),A999,N10,A,999,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,A02,한화생명 간편가입 하나로H종신보험 무배당 보장형 계약 2종(해약환급금 일부지급형Ⅱ),2251,2,한화생명 간편가입 하나로H종신보험 무배당 보장형 계약 2종(해약환급금 일부지급형Ⅱ),A999,N15,A,999,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,A03,한화생명 간편가입 하나로H종신보험 무배당 보장형 계약 3종(해약환급금 일부지급형Ⅲ),2251,3,한화생명 간편가입 하나로H종신보험 무배당 보장형 계약 3종(해약환급금 일부지급형Ⅲ),A999,N20,A,999,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,A01,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2253,1,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N5,X,90,N,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,A01,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2253,1,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N10,X,90,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,A01,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2253,1,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N20,X,90,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,A01,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2253,1,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N5,X,100,N,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,A01,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2253,1,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N10,X,100,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,A01,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2253,1,"한화생명 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N20,X,100,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,A01,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간 중 0%, 납입기간후 50%)",2254,1,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N5,X,90,N,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,A01,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간 중 0%, 납입기간후 50%)",2254,1,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N10,X,90,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,A01,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간 중 0%, 납입기간후 50%)",2254,1,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N20,X,90,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,A01,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간 중 0%, 납입기간후 50%)",2254,1,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N5,X,100,N,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,A01,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간 중 0%, 납입기간후 50%)",2254,1,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N10,X,100,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,A01,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간 중 0%, 납입기간후 50%)",2254,1,"한화생명 간편가입 H당뇨보험 무배당 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X100,N20,X,100,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,A01,한화생명 포켓골절보험 무배당,2255,1,한화생명 포켓골절보험 무배당,N1,N0,N,1,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,A01,한화생명 간편가입 포켓골절보험 무배당,2256,1,한화생명 간편가입 포켓골절보험 무배당,N1,N0,N,1,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A01,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,1,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",A999,N10,A,999,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A01,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,1,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",A999,N15,A,999,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A01,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,1,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",A999,N20,A,999,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A01,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,1,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",A999,N30,A,999,N,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A01,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,1,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N10,X,90,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A01,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,1,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N15,X,90,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A01,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,1,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N20,X,90,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A01,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,1,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N30,X,90,N,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A02,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,2,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",A999,N10,A,999,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A02,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,2,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",A999,N15,A,999,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A02,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,2,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",A999,N20,A,999,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A02,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,2,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",A999,N30,A,999,N,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A02,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,2,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N10,X,90,N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A02,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,2,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N15,X,90,N,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,A02,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,2,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",X90,N20,X,90,N,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
